"Survey","Date","Station","Temp","TopEC","BottomEC","Secchi","Turbidity","Lat","Long","Comments"
2,1/20/2009 0:00:00,910,9.600000,539,568,200,,,,
2,1/20/2009 0:00:00,912,9.400000,1040,1023,200,,,,
2,1/20/2009 0:00:00,914,9.300000,603,598,198,,,,
2,1/20/2009 0:00:00,915,9.100000,764,767,121,,,,
2,1/20/2009 0:00:00,918,9.100000,727,730,123,,,,
2,1/20/2009 0:00:00,919,9.700000,305,304,160,,,,
2,1/21/2009 0:00:00,703,9.700000,6540,7860,87,,,,
2,1/21/2009 0:00:00,704,9.500000,9970,11660,70,,,,
2,1/21/2009 0:00:00,705,9.000000,902,998,113,,,,
2,1/21/2009 0:00:00,706,9.300000,1850,5620,90,,,,
2,1/21/2009 0:00:00,707,9.600000,1455,3284,110,,,,
2,1/21/2009 0:00:00,711,9.700000,262,267,200,,,,
2,1/21/2009 0:00:00,716,9.900000,282,297,119,,,,
2,1/21/2009 0:00:00,723,10.30000,234,231,200,,,,
2,1/21/2009 0:00:00,812,8.700000,906,885,155,,,,
2,1/21/2009 0:00:00,815,9.100000,513,589,200,,,,
2,1/22/2009 0:00:00,501,9.900000,20810,22830,83,,,,
2,1/22/2009 0:00:00,504,9.800000,19570,24090,95,,,,
2,1/22/2009 0:00:00,508,9.400000,10000,18140,90,,,,
2,1/22/2009 0:00:00,513,9.300000,8090,13530,102,,,,
2,1/22/2009 0:00:00,519,9.600000,13700,19640,90,,,,
2,1/22/2009 0:00:00,520,9.600000,13320,15570,90,,,,
2,1/22/2009 0:00:00,801,9.300000,5710,8460,90,,,,
2,1/22/2009 0:00:00,804,9.300000,6700,4787,120,,,,
2,1/23/2009 0:00:00,405,10.50000,27110,31930,90,,,,
2,1/23/2009 0:00:00,411,10.40000,28060,30460,58,,,,
2,1/23/2009 0:00:00,418,10.40000,27100,30170,85,,,,
2,1/23/2009 0:00:00,602,10.20000,21190,22180,60,,,,
2,1/23/2009 0:00:00,606,9.900000,10180,15890,39,,,,
2,1/23/2009 0:00:00,609,9.700000,9810,9820,37,,,,
2,1/23/2009 0:00:00,610,9.500000,9150,10460,46,,,,
3,2/2/2009 0:00:00,809,9.300000,1229,1313,110,,,,
3,2/2/2009 0:00:00,812,9.800000,809,871,164,,,,
3,2/2/2009 0:00:00,815,10.00000,543,556,130,,,,
3,2/2/2009 0:00:00,901,9.600000,759,774,150,,,,
3,2/2/2009 0:00:00,902,9.700000,841,850,160,,,,
3,2/2/2009 0:00:00,906,10.90000,498,500,200,,,,
3,2/2/2009 0:00:00,910,11.10000,830,842,170,,,,
3,2/2/2009 0:00:00,912,10.90000,1043,1046,145,,,,
3,2/2/2009 0:00:00,914,10.60000,776,991,150,,,,
3,2/2/2009 0:00:00,915,9.800000,799,802,172,,,,
3,2/2/2009 0:00:00,918,9.900000,765,769,150,,,,
3,2/2/2009 0:00:00,919,10.90000,266,266,135,,,,
3,2/3/2009 0:00:00,703,10.40000,2381,5400,69,,,,
3,2/3/2009 0:00:00,704,10.40000,3563,5890,50,,,,
3,2/3/2009 0:00:00,705,10.30000,699,719,80,,,,
3,2/3/2009 0:00:00,706,10.30000,2707,3300,51,,,,
3,2/3/2009 0:00:00,707,10.30000,817,858,60,,,,
3,2/3/2009 0:00:00,711,9.900000,249,247,131,,,,
3,2/3/2009 0:00:00,716,9.800000,292,302,110,,,,
3,2/3/2009 0:00:00,723,9.800000,267,260,120,,,,
3,2/4/2009 0:00:00,501,10.50000,18820,22900,75,,,,
3,2/4/2009 0:00:00,504,10.60000,18040,22980,84,,,,
3,2/4/2009 0:00:00,508,10.30000,11940,17320,55,,,,
3,2/4/2009 0:00:00,519,10.70000,14540,18050,86,,,,
3,2/4/2009 0:00:00,520,10.40000,8750,12930,88,,,,
3,2/4/2009 0:00:00,801,9.900000,5800,8460,69,,,,
3,2/4/2009 0:00:00,804,10.00000,3498,3959,74,,,,
3,2/5/2009 0:00:00,405,10.90000,26620,34500,90,,,,
3,2/5/2009 0:00:00,411,10.90000,27700,32440,90,,,,
3,2/5/2009 0:00:00,418,10.70000,28680,33590,94,,,,
3,2/5/2009 0:00:00,513,10.80000,17000,18920,90,,,,
3,2/5/2009 0:00:00,602,10.60000,22040,22870,71,,,,
3,2/5/2009 0:00:00,606,10.60000,9150,14100,57,,,,
3,2/5/2009 0:00:00,609,10.60000,5270,5260,60,,,,
3,2/5/2009 0:00:00,610,10.50000,5910,7230,71,,,,
4,2/17/2009 0:00:00,809,9.600000,1034,,67,,,,
4,2/17/2009 0:00:00,901,9.700000,724,,88,,,,
4,2/17/2009 0:00:00,902,9.500000,684,,160,,,,
4,2/17/2009 0:00:00,906,10.10000,505,500,180,,,,
4,2/17/2009 0:00:00,910,10.10000,616,645,167,,,,
4,2/17/2009 0:00:00,912,10.70000,1150,1167,147,,,,
4,2/17/2009 0:00:00,914,10.00000,698,,121,,,,
4,2/17/2009 0:00:00,915,9.600000,696,,193,,,,
4,2/17/2009 0:00:00,918,9.800000,722,,120,,,,
4,2/17/2009 0:00:00,919,9.900000,387,395,200,,,,
4,2/18/2009 0:00:00,405,10.50000,14000,14330,16,,,,
4,2/18/2009 0:00:00,411,10.00000,16300,23520,50,,,,
4,2/18/2009 0:00:00,418,10.50000,12020,13650,41,,,,
4,2/18/2009 0:00:00,501,9.800000,11950,13960,67,,,,
4,2/18/2009 0:00:00,504,10.00000,8000,14660,78,,,,
4,2/18/2009 0:00:00,508,10.80000,5070,11580,68,,,,
4,2/18/2009 0:00:00,513,10.60000,3158,9820,64,,,,
4,2/18/2009 0:00:00,519,10.20000,6610,12900,60,,,,
4,2/18/2009 0:00:00,520,10.30000,3399,6240,60,,,,
4,2/18/2009 0:00:00,602,10.50000,12160,12200,44,,,,
4,2/18/2009 0:00:00,606,10.30000,9570,9660,37,,,,
4,2/18/2009 0:00:00,609,10.20000,7940,8100,39,,,,
4,2/18/2009 0:00:00,610,10.40000,5830,5930,30,,,,
4,2/18/2009 0:00:00,703,10.20000,1312,1620,70,,,,
4,2/18/2009 0:00:00,704,10.50000,464,1690,90,,,,
4,2/18/2009 0:00:00,705,10.20000,630,605,130,,,,
4,2/18/2009 0:00:00,706,10.30000,385,439,95,,,,
4,2/18/2009 0:00:00,707,9.800000,298,297,110,,,,
4,2/18/2009 0:00:00,711,9.200000,238,239,40,,,,
4,2/18/2009 0:00:00,716,9.300000,374,394,95,,,,
4,2/18/2009 0:00:00,723,9.200000,324,324,43,,,,
4,2/18/2009 0:00:00,801,10.60000,3155,5450,60,,,,
4,2/18/2009 0:00:00,804,10.50000,2517,2820,70,,,,
4,2/18/2009 0:00:00,812,9.800000,492,493,155,,,,
4,2/18/2009 0:00:00,815,9.300000,352,391,168,,,,
5,3/2/2009 0:00:00,703,12.60000,296,297,25,,,,
5,3/2/2009 0:00:00,704,12.50000,218,224,20,,,,
5,3/2/2009 0:00:00,705,12.50000,210,214,25,,,,
5,3/2/2009 0:00:00,706,12.70000,214,217,25,,,,
5,3/2/2009 0:00:00,707,12.70000,244,246,20,,,,
5,3/2/2009 0:00:00,711,12.70000,197,209,35,,,,
5,3/2/2009 0:00:00,716,12.70000,235,264,30,,,,
5,3/2/2009 0:00:00,723,12.60000,238,252,30,,,,
5,3/2/2009 0:00:00,809,12.30000,358,403,66,,,,
5,3/2/2009 0:00:00,812,12.20000,317,320,35,,,,
5,3/2/2009 0:00:00,815,12.30000,278,279,40,,,,
5,3/2/2009 0:00:00,901,12.00000,332,334,60,,,,
5,3/2/2009 0:00:00,902,12.40000,442,467,90,,,,
5,3/2/2009 0:00:00,906,12.50000,339,509,85,,,,
5,3/2/2009 0:00:00,910,12.90000,495,609,130,,,,
5,3/2/2009 0:00:00,912,13.00000,929,945,121,,,,
5,3/2/2009 0:00:00,914,12.70000,597,595,150,,,,
5,3/2/2009 0:00:00,915,12.60000,471,454,105,,,,
5,3/2/2009 0:00:00,918,12.80000,540,549,102,,,,
5,3/2/2009 0:00:00,919,12.70000,205,645,65,,,,
5,3/3/2009 0:00:00,405,11.90000,12500,15590,28,,,,
5,3/3/2009 0:00:00,411,11.70000,7300,11160,30,,,,
5,3/3/2009 0:00:00,418,11.70000,4598,14000,40,,,,
5,3/3/2009 0:00:00,501,11.90000,1776,3093,38,,,,
5,3/3/2009 0:00:00,504,11.80000,5008,7040,50,,,,
5,3/3/2009 0:00:00,508,12.00000,867,2036,32,,,,
5,3/3/2009 0:00:00,513,12.20000,363,375,29,,,,
5,3/3/2009 0:00:00,519,12.10000,1011,1047,30,,,,
5,3/3/2009 0:00:00,520,12.10000,314,310,40,,,,
5,3/3/2009 0:00:00,602,11.70000,1194,1221,30,,,,
5,3/3/2009 0:00:00,606,12.20000,1647,1670,25,,,,
5,3/3/2009 0:00:00,609,12.10000,2022,1963,32,,,,
5,3/3/2009 0:00:00,610,12.30000,1117,1182,30,,,,
5,3/3/2009 0:00:00,801,12.20000,298,300,31,,,,
5,3/3/2009 0:00:00,804,12.10000,307,313,33,,,,
1,1/4/2010 0:00:00,501,9.300000,17530,18300,40,31,"38-04-25.4","122-01-29.4",
1,1/4/2010 0:00:00,504,9.300000,14420,17040,70,17,"38-03-23.0","121-59-23.4",
1,1/4/2010 0:00:00,508,9.000000,12520,14430,65,19,"38-02-46.3","121-54-59.7",
1,1/4/2010 0:00:00,513,9.100000,9790,11501,68,15,"38-03-30.4","121-52-20.9",
1,1/4/2010 0:00:00,519,9.000000,12320,14990,60,17,"38-04-27.2","121-57-28.1",
1,1/4/2010 0:00:00,520,9.100000,6930,7980,65,18,"38-02-06.5","121-52-41.3",
1,1/4/2010 0:00:00,801,9.100000,7060,7600,68,14,"38-02-17.1","121-50-30.9",
1,1/4/2010 0:00:00,804,9.300000,4559,5040,64,12,"38-01-03.8","121-47-46.9",
1,1/4/2010 0:00:00,809,9.000000,1632,1670,91,9,"38-03-05.0","121-41-39.5",
1,1/4/2010 0:00:00,901,9.000000,1226,1230,145,6,"38-02-43.0","121-36-58.1",
1,1/4/2010 0:00:00,902,9.100000,992,1011,200,3,"38-01-08.0","121-34-56.7",
1,1/4/2010 0:00:00,906,9.300000,546,545,200,4,"38-03-00.6","121-30-21.0",
1,1/4/2010 0:00:00,910,9.300000,583,585,97,6,"38-00-06.5","121-27-00.6",
1,1/4/2010 0:00:00,912,9.600000,984,983,115,6,"37-58-03.9","121-22-13.6",
1,1/4/2010 0:00:00,914,9.100000,546,550,200,3,"37-57-52.2","121-31-48.3",
1,1/4/2010 0:00:00,915,9.000000,810,815,200,3,"37-56-30.2","121-33-43.6",
1,1/4/2010 0:00:00,918,9.100000,748,750,133,5,"37-51-40.7","121-34-10.0",
1,1/4/2010 0:00:00,919,9.300000,344,347,195,4,"38-06-18.7","121-29-35.0",
1,1/5/2010 0:00:00,405,9.500000,20500,35110,38,46,"38-02-19.7","122-08-52.2",
1,1/5/2010 0:00:00,411,9.500000,18010,19570,60,25,"38-03-11.2","122-04-28.3",
1,1/5/2010 0:00:00,418,9.200000,17390,20800,49,28,"38-03-56.2","122-05-58.8",
1,1/5/2010 0:00:00,602,9.200000,16550,16420,50,26,"38-06-48.7","122-02-45.3",
1,1/5/2010 0:00:00,606,9.300000,10390,10950,36,42,"38-10-10.5","122-01-29.8",
1,1/5/2010 0:00:00,609,9.000000,8580,8720,40,32,"38-10-01.8","121-56-25.4",
1,1/5/2010 0:00:00,610,8.900000,7050,7310,43,26,"38-05-40.3","121-53-18.1",
1,1/5/2010 0:00:00,703,9.100000,2954,4002,90,13,"38-02-56.5","121-47-53.9",
1,1/5/2010 0:00:00,704,9.100000,2464,3013,60,28,"38-04-00.0","121-47-15.0",
1,1/5/2010 0:00:00,705,9.000000,626,1353,100,10,"38-06-08.7","121-42-31.7",
1,1/5/2010 0:00:00,706,9.000000,930,989,90,26,"38-05-08.3","121-44-57.9",
1,1/5/2010 0:00:00,707,9.000000,378,383,135,12,"38-07-05.8","121-42-14.0",
1,1/5/2010 0:00:00,711,9.100000,316,325,145,6,"38-10-36.7","121-39-41.7",
1,1/5/2010 0:00:00,716,9.100000,355,356,95,8,"38-14-24.8","121-41-10.6",
1,1/5/2010 0:00:00,723,9.200000,344,346,85,7,"38-14-18.8","121-40-22.1",
1,1/5/2010 0:00:00,812,9.200000,1116,1115,131,6,"38-05-22.0","121-38-18.9",
1,1/5/2010 0:00:00,815,9.200000,608,603,182,4,"38-05-04.3","121-34-20.9",
2,1/19/2010 0:00:00,508,9.600000,10860,15250,58,22,"38-02-46.9","121-54-56.6",
2,1/19/2010 0:00:00,513,9.700000,9160,12280,62,19,"38-03-34.8","121-52-16.5",
2,1/19/2010 0:00:00,520,9.600000,7550,10650,60,16,"38-01-56.8","121-52-06.0",
2,1/19/2010 0:00:00,801,9.800000,7150,7330,54,20,"38-02-17.6","121-50-33.1",
2,1/19/2010 0:00:00,804,9.800000,5280,5850,34,17,"38-01-04.1","121-47-44.8",
2,1/19/2010 0:00:00,809,9.600000,1747,1879,59,15,"38-03-13.0","121-41-33.1",
2,1/19/2010 0:00:00,812,9.700000,1045,1048,140,8,"38-05-24.0","121-38-23.7",
2,1/19/2010 0:00:00,815,9.800000,668,692,110,8,"38-05-08.9","121-34-16.8",
2,1/19/2010 0:00:00,901,9.600000,1084,1258,21,71,"38-02-05.7","121-35-36.8",
2,1/19/2010 0:00:00,902,9.600000,833,861,84,9,"38-01-10.0","121-34-56.9",
2,1/19/2010 0:00:00,906,9.800000,469,473,155,5,"38-02-57.8","121-30-18.9",
2,1/19/2010 0:00:00,910,9.800000,478,488,141,5,"38-00-14.3","121-27-06.4",
2,1/19/2010 0:00:00,912,9.900000,897,903,137,6,"37-58-07.1","121-22-18.3",
2,1/19/2010 0:00:00,914,9.700000,521,524,142,4,"37-58-01.6","121-31-50.9",
2,1/19/2010 0:00:00,915,9.600000,785,943,134,6,"37-56-52.5","121-34-08.6",
2,1/19/2010 0:00:00,918,9.600000,702,703,102,7,"37-51-39.8","121-34-08.7",
2,1/19/2010 0:00:00,919,10.20000,244,245,133,5,"38-06-19.6","121-29-38.6",
2,1/21/2010 0:00:00,405,9.600000,18600,25700,35,48,"38-02-18.6","122-08-54.8",
2,1/21/2010 0:00:00,411,9.700000,16520,19170,40,33,"38-03-09.7","122-04-26.9",
2,1/21/2010 0:00:00,418,9.600000,17330,22830,50,22,"38-04-00.7","122-05-48.8",
2,1/21/2010 0:00:00,504,9.300000,12160,12360,70,29,"38-03-06.5","121-59-06.9",
2,1/21/2010 0:00:00,602,9.400000,14630,14490,50,17,"38-06-45.9","122-02-42.6",
2,1/21/2010 0:00:00,606,9.600000,12780,12840,35,46,"38-10-09.9","122-01-30.5",
2,1/21/2010 0:00:00,609,9.500000,10850,11380,47,32,"38-10-01.7","121-56-10.9",
2,1/21/2010 0:00:00,610,9.400000,7110,7220,50,23,"38-05-40.5","121-53-18.5",
2,1/21/2010 0:00:00,703,9.600000,875,3052,59,29,"38-03-09.3","121-47-57.9",
2,1/21/2010 0:00:00,704,9.700000,627,3634,50,25,"38-04-00.9","121-47-17.8",
2,1/21/2010 0:00:00,705,9.800000,295,303,89,14,"38-05-40.1","121-42-29.0",
2,1/21/2010 0:00:00,706,9.600000,287,574,60,21,"38-05-08.7","121-45-03.4",
2,1/21/2010 0:00:00,707,9.800000,241,244,82,18,"38-06-46.0","121-42-34.8",
2,1/21/2010 0:00:00,711,9.600000,211,214,50,63,"38-10-37.3","121-39-48.1",
2,1/21/2010 0:00:00,716,9.500000,286,299,55,59,"38-14-24.9","121-41-07.8",
2,1/21/2010 0:00:00,723,9.600000,268,282,40,51,"38-14-10.8","121-40-23.1",
3,2/1/2010 0:00:00,501,9.400000,306,319,15,124,"38-04-24.5","122-01-29.6",
3,2/1/2010 0:00:00,504,9.400000,343,351,20,86,"38-03-04.4","121-59-00.8",
3,2/1/2010 0:00:00,508,9.300000,255,255,20,114,"38-02-50.1","121-55-02.8",
3,2/1/2010 0:00:00,513,9.300000,215,216,17,100,"38-03-33.4","121-52-18.8",
3,2/1/2010 0:00:00,519,9.300000,240,271,15,120,"38-04-26.4","121-57-30.9",
3,2/1/2010 0:00:00,520,9.700000,365,369,24,67,"38-01-59.2","121-52-19.6",
3,2/1/2010 0:00:00,801,9.300000,280,287,17,82,"38-02-19.4","121-50-26.6",
3,2/1/2010 0:00:00,804,9.200000,379,383,34,57,"38-01-03.2","121-47-39.6",
3,2/1/2010 0:00:00,809,9.400000,295,293,20,64,"38-03-03.6","121-41-41.8",
3,2/1/2010 0:00:00,812,9.600000,208,209,22,61,"38-05-22.4","121-38-27.4",
3,2/1/2010 0:00:00,815,9.900000,251,227,29,40,"38-05-03.9","121-34-14.5",
3,2/1/2010 0:00:00,901,9.500000,291,303,34,44,"38-02-46.5","121-37-07.7",
3,2/1/2010 0:00:00,902,9.500000,300,450,82,42,"38-01-09.1","121-34-56.9",
3,2/1/2010 0:00:00,906,10.70000,346,370,48,22,"38-02-48.3","121-30-09.7",
3,2/1/2010 0:00:00,910,10.90000,513,508,46,24,"38-00-02.5","121-26-56.4",
3,2/1/2010 0:00:00,912,10.50000,540,560,60,24,"37-58-05.0","121-22-14.1",
3,2/1/2010 0:00:00,914,10.00000,504,507,94,12,"37-58-08.6","121-31-42.5",
3,2/1/2010 0:00:00,915,9.700000,531,527,91,11,"37-56-36.9","121-33-51.8",
3,2/1/2010 0:00:00,918,9.800000,595,597,113,7,"37-51-40.9","121-34-11.4",
3,2/1/2010 0:00:00,919,10.10000,198,200,32,47,"38-06-19.3","121-29-37.0",
3,2/2/2010 0:00:00,405,9.400000,800,795,15,214,"38-02-21.8","122-08-56.7",
3,2/2/2010 0:00:00,418,9.500000,687,656,21,153,"38-04-02.4","122-05-48.7",
3,2/2/2010 0:00:00,602,9.300000,311,363,20,119,"38-06-44.0","122-02-45.2",
3,2/2/2010 0:00:00,606,9.800000,4248,4305,21,116,"38-10-10.5","122-01-30.1",
3,2/2/2010 0:00:00,609,9.900000,3591,3790,24,78,"38-10-02.8","121-56-07.6",
3,2/2/2010 0:00:00,610,9.500000,857,919,21,99,"38-05-38.9","121-53-16.1",
3,2/2/2010 0:00:00,703,10.40000,274,271,22,60,"38-03-00.7","121-47-50.2",
3,2/2/2010 0:00:00,704,10.10000,206,216,24,81,"38-03-55.6","121-47-22.5",
3,2/2/2010 0:00:00,705,9.900000,196,188,25,68,"38-06-04.2","121-42-30.4",
3,2/2/2010 0:00:00,706,10.10000,217,214,20,85,"38-05-05.4","121-45-02.4",
3,2/2/2010 0:00:00,707,10.00000,199,197,22,68,"38-07-04.3","121-42-13.4",
3,2/2/2010 0:00:00,711,10.10000,175,177,26,68,"38-10-35.1","121-39-42.7",
3,2/2/2010 0:00:00,716,10.20000,273,274,24,87,"38-14-18.9","121-41-05.1",
3,2/2/2010 0:00:00,723,10.10000,256,253,25,85,"38-14-23.3","121-40-20.8",
4,2/16/2010 0:00:00,501,12.10000,375,428,26,74,"38-04-26.5","121-57-30.1",
4,2/16/2010 0:00:00,504,12.10000,278,283,33,58,"38-03-01.8","121-58-53.5",
4,2/16/2010 0:00:00,508,12.00000,245,248,35,51,"38-02-49.1","121-55-02.6",
4,2/16/2010 0:00:00,513,11.80000,249,251,32,46,"38-03-35.2","121-52-15.3",
4,2/16/2010 0:00:00,519,11.80000,280,278,30,53,"38-04-26.6","121-57-31.0",
4,2/16/2010 0:00:00,520,12.30000,275,274,39,38,"38-01-52.1","121-51-44.7",
4,2/16/2010 0:00:00,801,11.80000,259,264,29,39,"38-01-02.3","121-47-35.3",
4,2/16/2010 0:00:00,804,11.80000,278,280,37,38,"38-02-51.5","121-47-42.2",
4,2/16/2010 0:00:00,809,12.00000,301,299,49,27,"38-03-09.1","121-41-36.9",
4,2/16/2010 0:00:00,901,,256,,46,22,"38-02-47.3","121-37-04.4",
4,2/16/2010 0:00:00,902,,309,,93,14,"38-01-07.8","121-34-56.5",
4,2/16/2010 0:00:00,906,,257,,88,21,"38-02-55.9","121-30-16.5",
4,2/16/2010 0:00:00,910,,610,,100,17,"38-00-08.9","121-27-02.4",
4,2/16/2010 0:00:00,912,,643,,71,18,"37-58-04.5","121-22-13.9",
4,2/16/2010 0:00:00,914,,452,,110,10,"37-58-08.8","121-31-42.0",
4,2/16/2010 0:00:00,915,,334,,110,11,"37-56-38.6","121-34-04.9",
4,2/16/2010 0:00:00,918,,414,,115,11,"37-51-46.6","121-34-15.3",
4,2/16/2010 0:00:00,919,,239,,88,20,"38-06-18.7","121-29-34.7",
4,2/17/2010 0:00:00,405,13.20000,3124,4578,32,63,"38-02-19.3","122-08-50.6",
4,2/17/2010 0:00:00,411,12.80000,1280,3025,23,61,"38-03-08.3","122-04-32.2",
4,2/17/2010 0:00:00,418,13.00000,730,3357,24,81,"38-04-03.7","122-05-48.0",
4,2/17/2010 0:00:00,602,12.80000,452,516,28,60,"38-06-50.4","122-02-46.4",
4,2/17/2010 0:00:00,606,13.80000,3502,3540,29,59,"38-10-11.3","122-01-26.7",
4,2/17/2010 0:00:00,609,13.70000,2526,2804,37,59,"38-10-02.1","121-56-09.5",
4,2/17/2010 0:00:00,610,12.60000,318,355,30,40,"38-01-52.0","121-51-44.2",
4,2/17/2010 0:00:00,703,12.80000,248,241,49,34,"38-02-53.3","121-47-47.0",
4,2/17/2010 0:00:00,704,13.50000,270,269,53,31,"38-03-57.8","121-47-20.6",
4,2/17/2010 0:00:00,705,13.90000,221,239,64,22,"38-06-10.3","121-42-28.4",
4,2/17/2010 0:00:00,706,13.80000,263,267,56,28,"38-05-07.6","121-44-54.8",
4,2/17/2010 0:00:00,707,13.40000,276,272,42,34,"38-07-04.7","121-42-13.3",
4,2/17/2010 0:00:00,711,13.10000,213,210,49,29,"38-10-34.8","121-39-38.4",
4,2/17/2010 0:00:00,716,14.20000,417,416,32,46,"38-14-20.8","121-41-05.7",
4,2/17/2010 0:00:00,723,14.10000,353,354,38,43,"38-14-17.5","121-40-21.5",
4,2/17/2010 0:00:00,812,12.30000,225,226,50,32,"38-05-22.3","121-38-24.4",
4,2/17/2010 0:00:00,815,12.40000,230,232,62,19,"38-05-08.8","121-34-20.8",
5,3/1/2010 0:00:00,501,12.60000,1314,1472,31,29,"38-04-24.1","122-01-34.4",
5,3/1/2010 0:00:00,504,12.60000,639,715,53,263,"38-03-02.9","121-59-02.1",
5,3/1/2010 0:00:00,508,12.40000,396,417,39,28,"38-02-46.2","121-55-14.1",
5,3/1/2010 0:00:00,513,12.20000,293,271,40,25,"38-03-33.0","121-52-12.3",
5,3/1/2010 0:00:00,519,12.30000,812,1033,32,28,"38-04-15.8","121-57-36.0",
5,3/1/2010 0:00:00,520,12.60000,342,391,49,224,"38-01-55.3","121-51-52.5",
5,3/1/2010 0:00:00,801,12.40000,369,367,40,21,"38-02-27.0","121-50-35.2",
5,3/1/2010 0:00:00,804,12.30000,348,347,51,23,"38-01-01.3","121-47-40.9",
5,3/1/2010 0:00:00,809,12.30000,277,280,65,19,"38-03-01.1","121-41-41.4",
5,3/1/2010 0:00:00,901,12.40000,269,274,62,16,"38-02-50.0","121-37-20.2",
5,3/1/2010 0:00:00,902,12.60000,291,289,84,12,"38-01-15.6","121-34-57.6",
5,3/1/2010 0:00:00,906,13.10000,426,438,120,7,"38-02-58.2","121-30-19.6",
5,3/1/2010 0:00:00,910,13.70000,641,635,105,8,"38-00-10.6","121-27-03.9",
5,3/1/2010 0:00:00,912,13.50000,584,588,70,14,"37-58-00.5","121-22-08.4",
5,3/1/2010 0:00:00,914,13.00000,439,436,118,6,"37-58-09.4","121-31-41.1",
5,3/1/2010 0:00:00,915,12.70000,328,331,92,10,"37-56-39.0","121-34-04.4",
5,3/1/2010 0:00:00,918,12.80000,379,375,100,9,"37-51-38.5","121-34-08.2",
5,3/1/2010 0:00:00,919,12.90000,225,226,97,9,"38-06-22.2","121-29-52.2",
5,3/2/2010 0:00:00,405,12.70000,3643,3931,20,101,"38-02-22.7","122-08-43.2",
5,3/2/2010 0:00:00,411,12.80000,2699,2806,47,46,"38-02-16.9","122-08-33.2",
5,3/2/2010 0:00:00,418,12.70000,3157,3370,26,50,"38-03-55.9","122-05-59.2",
5,3/2/2010 0:00:00,602,12.40000,2154,2115,45,32,"38-06-54.7","122-02-39.5",
5,3/2/2010 0:00:00,606,13.20000,3683,3704,20,110,"38-10-11.9","122-01-39.0",
5,3/2/2010 0:00:00,609,12.70000,3196,3131,21,81,"38-10-01.8","121-56-31.2",
5,3/2/2010 0:00:00,610,12.70000,1566,1491,35,41,"38-07-23.3","121-53-21.4",
5,3/2/2010 0:00:00,703,12.20000,282,293,45,17,"38-03-06.3","121-47-55.4",
5,3/2/2010 0:00:00,704,11.60000,249,251,34,36,"38-04-02.6","121-47-16.0",
5,3/2/2010 0:00:00,705,11.80000,230,227,45,26,"38-05-52.7","121-42-31.2",
5,3/2/2010 0:00:00,706,11.60000,251,249,31,36,"38-05-09.5","121-45-03.4",
5,3/2/2010 0:00:00,707,11.60000,237,234,34,34,"38-06-49.7","121-42-33.4",
5,3/2/2010 0:00:00,711,11.50000,179,179,38,44,"38-10-38.1","121-39-48.8",
